source_target_gene,n_cells
GPRIN3,116
GPS1,291
GPS2,215
GPSM1,133
GPSM2,140
GPSM3,275
GPT,347
GPT2,117
GPX1,46
GPX2,215
GPX3,48
GPX4,431
GPX5,50
GPX6,180
GPX7,44
GPX8,305
GRAMD1A,226
GRAMD1B,294
GRAMD1C,321
GRAMD2A,17
GRAMD2B,323
GRAMD4,490
GRAP,363
GRAP2,237
GRAPL,341
GRB10,260
GRB14,178
GRB2,352
GRB7,237
GREB1,342
GREB1L,155
GREM1,237
GREM2,326
GRHL1,58
GRHL2,64
GRHL3,178
GRHPR,618
GRIA1,221
GRIA2,308
GRIA3,170
GRIA4,759
GRID1,261
GRID2,171
GRID2IP,639
GRIK1,589
GRIK2,256
GRIK3,41
GRIK4,276
GRIK5,208
GRIN1,212
GRIN2A,131
GRIN2B,142
GRIN2C,85
GRIN2D,151
GRIN3A,169
GRIN3B,140
GRINA,54
GRIP1,404
GRIP2,49
GRIPAP1,97
GRK1,295
GRK2,162
GRK3,126
GRK4,117
GRK5,275
GRK6,74
GRK7,92
GRM1,455
GRM2,242
GRM3,102
GRM4,594
GRM5,743
GRM6,76
GRM7,90
GRM8,162
GRN,43
GRP,353
GRPEL1,182
GRPEL2,229
GRPR,74
GRSF1,229
GRTP1,195
GRWD1,153
GRXCR1,294
GRXCR2,119
GSAP,472
GSC,241
GSC2,375
GSDMA,226
GSDMB,244
GSDMC,203
GSDMD,470
GSDME,295
GSE1,231
GSG1,166
GSG1L,272
GSK3A,69
GSK3B,416
GSKIP,193
GSN,289
GSPT1,136
GSPT2,212
GSR,106
GSS,329
GSTA1,181
GSTA2,172
GSTA3,12
GSTA4,322
GSTA5,386
GSTCD,196
GSTK1,191
GSTM1,109
GSTM2,708
GSTM3,50
GSTM4,19
GSTM5,362
GSTO1,112
GSTO2,186
GSTP1,180
GSTT2,509
GSTT2B,79
GSTZ1,118
GSX1,144
GSX2,90
GTDC1,438
GTF2A1,39
GTF2A1L,314
GTF2A2,272
GTF2B,72
GTF2E1,250
GTF2E2,244
GTF2F1,6
GTF2F2,187
GTF2H1,105
GTF2H2,355
GTF2H2C,81
GTF2H3,207
GTF2H4,54
GTF2H5,269
GTF2I,371
GTF2IRD1,366
GTF3A,208
GTF3C1,118
GTF3C2,615
GTF3C3,73
GTF3C4,257
GTF3C5,111
GTF3C6,207
GTPBP1,168
GTPBP10,695
GTPBP2,304
GTPBP3,333
GTPBP4,94
GTPBP6,22
GTPBP8,274
GTSCR1,391
GTSE1,133
GTSF1,36
GTSF1L,225
GUCA1A,337
GUCA1B,470
GUCA1C,313
GUCA2A,338
GUCA2B,105
GUCD1,43
GUCY1A1,172
GUCY1A2,351
GUCY1B1,99
GUCY2C,247
GUCY2D,168
GUCY2F,236
GUF1,642
GUK1,349
GULP1,287
GUSB,90
GXYLT1,447
GXYLT2,239
GYG1,270
GYG2,132
GYPA,396
GYPB,91
GYPC,72
GYPE,445
GYS1,298
GYS2,244
GZF1,95
GZMA,319
GZMB,155
GZMH,4
GZMK,174
GZMM,64
H1-0,210
H1-1,448
H1-10,102
H1-2,152
H1-3,257
H1-4,378
H1-5,129
H1-6,90
H1-7,168
H1-8,123
H2AC1,136
H2AC11,202
H2AC12,355
H2AC13,112
H2AC14,304
H2AC15,428
H2AC16,399
H2AC17,421
H2AC20,486
H2AC21,182
H2AC25,91
H2AC4,486
H2AC6,304
H2AC8,532
H2AJ,248
H2AP,312
H2AX,313
H2AZ1,304
H2AZ2,283
H2BC1,66
H2BC10,209
H2BC11,395
H2BC12,216
H2BC13,179
H2BC14,93
H2BC15,114
H2BC17,66
H2BC18,254
H2BC21,318
H2BC26,61
H2BC3,468
H2BC4,185
H2BC5,128
H2BC6,147
H2BC7,350
H2BC8,568
H2BC9,84
H2BW1,106
H2BW2,157
H3-3A,29
H3-3B,443
H3-4,229
H3-5,338
H3C1,127
H3C10,455
H3C11,62
H3C12,338
H3C13,153
H3C2,408
H3C3,132
H3C6,160
H3C7,568
H3C8,218
H4C1,35
H4C11,189
H4C12,232
H4C13,145
H4C16,186
H4C2,67
H4C3,178
H4C4,240
H4C5,192
H4C6,121
H4C7,372
H4C8,152
H4C9,236
H6PD,335
HAAO,145
HABP2,393
HABP4,411
HACD1,459
HACD2,123
HACD3,138
HACD4,236
HACE1,370
HACL1,296
HADH,172
HADHA,358
HADHB,355
HAGH,33
HAGHL,363
HAL,415
HAMP,183
HAND1,236
HAND2,316
HAO1,228
HAO2,415
HAP1,288
HAPLN1,135
HAPLN2,285
HAPLN3,600
HAPLN4,94
HAPSTR1,1084
HARBI1,116
HARS1,96
HARS2,257
HAS1,384
HAS2,110
HAS3,125
HASPIN,98
HAT1,207
HAUS1,35
HAUS2,51
HAUS4,43
HAUS5,44
HAUS6,84
HAUS7,327
HAUS8,74
HAVCR1,202
HAVCR2,104
HAX1,236
HBB,201
HBE1,220
HBEGF,169
HBG1,160
HBG2,244
HBM,218
HBP1,313
HBQ1,179
HBS1L,182
HBZ,282
HCAR1,310
HCAR2,87
HCAR3,211
HCCS,516
HCFC1,195
HCFC1R1,133
HCFC2,451
HCK,366
HCLS1,20
HCN1,462
HCN2,62
HCN3,304
HCN4,62
HCRT,182
HCRTR1,252
HCRTR2,5
HCST,297
HDAC1,151
HDAC10,345
HDAC11,87
HDAC2,191
HDAC3,287
HDAC4,89
HDAC5,371
HDAC6,95
HDAC7,78
HDAC8,198
HDAC9,593
HDC,35
HDDC2,425
HDDC3,71
HDGF,197
HDGFL1,109
HDHD2,413
HDHD3,522
HDHD5,201
HDLBP,545
HDX,412
HEATR1,183
HEATR3,78
HEATR5A,124
HEATR5B,707
HEATR6,205
HEATR9,184
HEBP1,58
HEBP2,187
HECA,234
HECTD1,157
HECTD2,281
HECTD3,246
HECTD4,255
HECW1,341
HECW2,228
HEG1,84
HELB,85
HELLS,257
HELQ,46
HELT,152
HELZ,238
HELZ2,464
HEMGN,127
HEMK1,204
HENMT1,371
HEPACAM,312
HEPACAM2,454
HEPH,258
HEPHL1,207
HEPN1,192
HERC1,288
HERC3,197
HERC4,16
HERC5,420
HERC6,343
HERPUD1,182
HERPUD2,258
HES1,93
HES2,615
HES3,3
HES4,339
HES5,172
HES6,187
HES7,265
HESX1,516
HEXA,207
HEXB,13
HEXD,484
HEXIM1,147
HEXIM2,527
HEY1,124
HEY2,193
HEYL,206
HFE,113
HFM1,298
HGD,566
HGF,157
HGFAC,862
HGH1,154
HGS,387
HGSNAT,428
HHAT,521
HHATL,92
HHEX,291
HHIP,315
HHIPL1,329
HHIPL2,304
HHLA1,247
HHLA2,144
HIBADH,196
HIBCH,398
HIC1,155
HIC2,356
HID1,352
HIF1A,497
HIF1AN,85
HIF3A,428
HIGD1A,167
HIGD1B,319
HIGD1C,274
HIGD2A,300
HIKESHI,108
HILPDA,133
HINFP,70
HINT1,73
HINT2,314
HINT3,175
HIP1,165
HIP1R,165
HIPK1,286
HIPK2,47
HIPK3,415
HIPK4,212
HIRA,147
HIVEP1,25
HIVEP2,86
HIVEP3,770
HJURP,170
HJV,168
HK1,436
HK2,114
HK3,188
HKDC1,248
HLA-A,117
HLA-B,397
HLA-C,184
HLA-DMA,488
HLA-DMB,224
HLA-DOA,176
HLA-DOB,183
HLA-DPA1,295
HLA-DPB1,869
HLA-DQA1,76
HLA-DQA2,300
HLA-DQB1,418
HLA-DQB2,399
HLA-DRA,851
HLA-DRB1,331
HLA-DRB5,5
HLA-E,465
HLA-F,38
HLA-G,441
HLCS,703
HLF,563
HLTF,347
HLX,205
HM13,79
HMBOX1,166
HMBS,594
HMCES,312
HMCN1,180
HMCN2,248
HMG20A,159
HMG20B,581
HMGA1,320
HMGA2,119
HMGB1,324
HMGB2,132
HMGB3,488
HMGB4,111
HMGCL,387
HMGCLL1,386
HMGCR,194
HMGCS1,183
HMGCS2,313
HMGN1,92
HMGN2,272
HMGN3,229
HMGN4,62
HMGN5,190
HMGXB3,188
HMGXB4,6
HMHB1,240
HMMR,41
HMOX1,664
HMOX2,481
HMSD,193
HMX1,55
HMX2,397
HMX3,319
HNF1A,496
HNF1B,151
HNF4A,106
HNF4G,350
HNMT,621
HNRNPA0,151
HNRNPA1,34
HNRNPA1L2,645
HNRNPA2B1,417
HNRNPA3,235
HNRNPAB,63
HNRNPC,57
HNRNPCL1,755
HNRNPD,203
HNRNPDL,192
HNRNPF,250
HNRNPH1,199
HNRNPH2,68
HNRNPH3,296
HNRNPK,119
HNRNPL,376
HNRNPLL,236
HNRNPM,827
HNRNPR,422
HNRNPU,109
HNRNPUL1,297
HNRNPUL2,117
HOATZ,66
HOMER1,269
HOMER2,95
HOMER3,21
HOMEZ,242
HOOK1,41
HOOK2,579
HOOK3,266
HOPX,412
HORMAD1,523
HORMAD2,197
HOXA1,498
HOXA10,295
HOXA11,543
HOXA13,87
HOXA2,87
HOXA3,503
HOXA4,343
HOXA5,154
HOXA6,405
HOXA7,237
HOXA9,193
HOXB1,200
HOXB13,152
HOXB2,333
HOXB3,223
HOXB4,164
HOXB5,106
HOXB6,220
HOXB7,299
HOXB8,293
HOXB9,144
HOXC10,165
HOXC11,279
HOXC12,196
HOXC13,229
HOXC4,322
HOXC8,166
HOXC9,149
HOXD1,259
HOXD10,411
HOXD11,126
HOXD12,74
HOXD13,129
HOXD3,219
HOXD4,240
HOXD8,96
HOXD9,250
HP,177
HP1BP3,27
HPCA,90
HPCAL1,37
HPCAL4,112
HPD,49
HPDL,99
HPF1,191
HPGD,281
HPGDS,385
HPN,720
HPR,41
HPRT1,153
HPS1,552
HPS3,255
HPS4,278
HPS5,89
HPS6,435
HPSE,82
HPSE2,498
HPX,285
HR,170
HRAS,438
HRC,165
HRCT1,132
HRG,101
HRH1,322
HRH2,108
HRH3,276
HRH4,157
HRK,259
HRNR,193
HROB,172
HS1BP3,153
HS2ST1,206
HS3ST1,56
HS3ST2,263
HS3ST3A1,192
HS3ST3B1,222
HS3ST4,260
HS3ST5,295
HS3ST6,530
HS6ST1,278
HS6ST2,349
HS6ST3,276
HSBP1,135
HSBP1L1,78
HSD11B1,501
HSD11B1L,14
HSD11B2,78
HSD17B1,96
HSD17B10,218
HSD17B11,98
HSD17B12,377
HSD17B13,157
HSD17B14,52
HSD17B2,139
HSD17B3,60
HSD17B4,159
HSD17B6,328
HSD17B7,391
HSD17B8,295
HSD3B1,301
HSD3B2,91
HSD3B7,391
HSDL1,196
HSDL2,101
HSF1,95
HSF2,352
HSF2BP,310
HSF4,203
HSF5,269
HSH2D,168
HSP90AA1,419
HSP90AB1,135
HSP90B1,192
HSPA12A,118
HSPA12B,100
HSPA13,234
HSPA14,192
HSPA1L,68
HSPA2,222
HSPA4,139
HSPA4L,453
HSPA5,106
HSPA6,109
HSPA8,129
HSPA9,36
HSPB1,644
HSPB3,160
HSPB6,139
HSPB7,134
HSPB8,146
HSPB9,328
HSPBAP1,210
HSPBP1,267
HSPD1,340
HSPE1,905
HSPG2,198
HSPH1,43
HTATIP2,116
HTATSF1,137
HTN1,258
HTN3,270
HTR1A,116
HTR1B,127
HTR1D,494
HTR1E,147
HTR1F,145
HTR2A,930
HTR2B,384
HTR2C,238
HTR3A,172
HTR3B,273
HTR3C,250
HTR3D,88
HTR3E,413
HTR4,259
HTR5A,907
HTR6,573
HTR7,404
HTRA1,173
HTRA2,76
HTRA3,23
HTRA4,111
HTT,90
HUNK,169
HUS1,241
HUS1B,411
HUWE1,284
HVCN1,88
HYAL1,40
HYAL2,360
HYAL4,761
HYCC1,398
HYCC2,36
HYDIN,258
HYI,364
HYKK,36
HYLS1,69
HYOU1,477
HYPK,117
IAH1,529
IAPP,476
IARS1,142
IARS2,396
IBA57,327
IBSP,171
IBTK,619
ICA1,87
ICA1L,112
ICAM1,153
ICAM2,437
ICAM3,123
ICAM4,324
ICAM5,225
ICE1,108
ICE2,122
ICMT,201
ICOS,97
ICOSLG,171
ID1,540
ID2,824
ID3,269
ID4,172
IDE,158
IDH1,371
IDH2,172
IDH3A,418
IDH3B,21
IDH3G,127
IDI1,65
IDI2,170
IDNK,537
IDO1,145
IDO2,366
IDS,395
IDUA,174
IER2,253
IER3,107
IER3IP1,150
IER5,359
IER5L,437
IFFO1,429
IFFO2,503
IFI16,360
IFI27,41
IFI27L1,46
IFI27L2,321
IFI30,232
IFI35,537
IFI44,45
IFI44L,377
IFI6,211
IFIH1,173
IFIT1,273
IFIT1B,369
IFIT2,262
IFIT3,134
IFIT5,142
IFITM1,164
IFITM10,395
IFITM2,150
IFITM3,756
IFITM5,116
IFNA1,41
IFNA13,584
IFNA14,158
IFNA16,208
IFNA2,135
IFNA5,369
IFNA6,252
IFNA7,230
IFNA8,196
IFNAR1,85
IFNAR2,255
IFNB1,157
IFNE,467
IFNG,276
IFNGR1,368
IFNGR2,151
IFNK,165
IFNL1,57
IFNL2,106
IFNL3,360
IFNL4,200
IFNLR1,58
IFNW1,530
IFRD1,386
IFRD2,42
IFT122,480
IFT140,717
IFT172,499
IFT20,141
IFT22,370
IFT25,93
IFT27,260
IFT43,185
IFT46,432
IFT52,389
IFT57,319
IFT74,391
IFT80,207
IFT81,89
IFT88,442
IFTAP,288
IGBP1,79
IGDCC3,218
IGDCC4,10
IGF1,149
IGF1R,571
IGF2,104
IGF2BP1,175
IGF2BP2,201
IGF2BP3,337
IGF2R,65
IGFALS,215
IGFBP1,229
IGFBP2,151
IGFBP3,270
IGFBP4,120
IGFBP5,183
IGFBP6,190
IGFBP7,249
IGFBPL1,28
IGFL1,300
IGFL2,626
IGFL3,297
IGFL4,91
IGFLR1,217
IGFN1,245
IGHMBP2,38
IGIP,155
IGLL1,424
IGLL5,154
IGLON5,111
IGSF1,113
IGSF10,8
IGSF11,11
IGSF21,382
IGSF22,134
IGSF23,295
IGSF3,152
IGSF5,431
IGSF6,106
IGSF8,218
IGSF9,266
IGSF9B,168
IHH,394
IHO1,127
IK,541
IKBIP,96
IKBKB,366
IKBKE,240
IKBKG,222
IKZF1,77
IKZF2,545
IKZF3,537
IKZF4,606
IKZF5,269
IL10,422
IL10RA,237
IL10RB,19
IL11,124
IL11RA,869
IL12A,82
IL12B,106
IL12RB1,225
IL12RB2,379
IL13,495
IL13RA1,49
IL13RA2,540
IL15,73
IL15RA,230
IL16,353
IL17A,110
IL17B,209
IL17C,279
IL17D,363
IL17F,538
IL17RA,86
IL17RB,83
IL17RC,537
IL17RD,340
IL17RE,154
IL17REL,299
IL18,280
IL18BP,142
IL18R1,264
IL18RAP,783
IL19,228
IL1A,299
IL1B,259
IL1F10,188
IL1R1,57
IL1R2,590
IL1RAP,111
IL1RAPL1,127
IL1RAPL2,100
IL1RL1,121
IL1RL2,342
IL1RN,272
IL2,429
IL20,232
IL20RA,686
IL20RB,98
IL21,329
IL21R,231
IL22,266
IL22RA1,477
IL22RA2,159
IL23A,134
IL23R,145
IL24,177
IL25,183
IL26,178
IL27,83
IL27RA,469
IL2RA,55
IL2RB,260
IL2RG,226
IL3,381
IL31,78
IL31RA,473
IL32,184
IL33,308
IL34,183
IL36A,273
IL36B,102
IL36G,229
IL36RN,447
IL37,488
IL3RA,185
IL4,191
IL4I1,284
IL4R,143
IL5,523
IL5RA,43
IL6,347
IL6R,280
IL6ST,149
IL7,406
IL7R,172
IL9,251
IL9R,306
ILDR1,180
ILDR2,212
ILF2,46
ILF3,112
ILK,189
ILKAP,109
ILRUN,139
ILVBL,306
IMMP1L,512
IMMP2L,215
IMMT,289
IMP3,142
IMP4,59
IMPA1,188
IMPA2,179
IMPACT,6
IMPDH1,258
IMPDH2,63
IMPG1,282
IMPG2,187
INA,322
INAFM1,286
INAVA,261
INCA1,89
INF2,121
ING1,508
ING2,19
ING3,112
ING4,187
ING5,240
INHA,20
INHBA,169
INHBB,427
INHBC,153
INHBE,144
INIP,205
INKA1,79
INKA2,656
INMT,185
INO80,208
INO80B,258
INO80C,68
INO80D,199
INPP1,79
INPP4A,31
INPP4B,477
INPP5A,105
INPP5B,331
INPP5D,178
INPP5E,223
INPP5F,200
INPP5J,311
INPP5K,235
INPPL1,125
INS,261
INSC,171
INSIG1,204
INSIG2,99
INSL3,102
INSL4,463
INSL5,256
INSL6,272
INSM1,184
INSM2,138
INSR,126
INSRR,64
INSYN1,443
INSYN2A,276
INSYN2B,245
INTS1,84
INTS10,217
INTS11,24
INTS12,116
INTS13,185
INTS14,157
INTS15,73
INTS2,18
INTS3,59
INTS4,74
INTS5,112
INTS6,284
INTS6L,21
INTS7,65
INTS8,20
INTS9,69
INTU,504
INVS,262
IP6K1,228
IP6K2,149
IP6K3,335
IPCEF1,259
IPMK,137
IPO11,240
IPO13,162
IPO4,49
IPO5,263
IPO7,254
IPO8,62
IPO9,64
IPP,248
IPPK,27
IQCA1,48
IQCB1,343
IQCC,236
IQCD,87
IQCE,87
IQCF1,257
IQCF2,91
IQCF3,775
IQCF5,147
IQCF6,87
IQCG,137
IQCH,133
IQCJ,370
IQCK,365
IQCN,891
IQGAP1,182
IQGAP2,171
IQGAP3,290
IQSEC1,305
IQSEC2,404
IQSEC3,290
IQUB,133
IRAG1,166
IRAG2,935
IRAK1,678
IRAK1BP1,44
IRAK2,113
IRAK3,197
IRAK4,263
IREB2,96
IRF1,112
IRF2,114
IRF2BP1,91
IRF2BP2,292
IRF2BPL,256
IRF3,94
IRF4,300
IRF5,232
IRF6,172
IRF7,223
IRF8,150
IRF9,334
IRGC,185
IRGM,178
IRGQ,90
IRS1,193
IRS2,130
IRS4,156
IRX1,396
IRX2,71
IRX2-DT,173
IRX3,228
IRX4,196
IRX5,128
IRX6,583
ISCA1,73
ISCA2,135
ISCU,134
ISG15,210
ISG20,151
ISG20L2,180
ISL1,434
ISL2,201
ISLR,53
ISLR2,442
ISM1,373
ISM2,168
ISOC1,34
ISOC2,428
IST1,302
ISX,350
ISY1,38
ISYNA1,150
ITCH,137
ITFG1,128
ITFG2,43
ITGA1,233
ITGA10,241
ITGA11,387
ITGA2,214
ITGA2B,107
ITGA3,229
ITGA4,157
ITGA5,148
ITGA6,130
ITGA7,270
ITGA8,110
ITGA9,80
ITGAD,273
ITGAE,394
ITGAL,245
ITGAM,61
ITGAV,104
ITGAX,194
ITGB1,39
ITGB1BP1,100
ITGB1BP2,129
ITGB2,617
ITGB3,505
ITGB3BP,164
ITGB4,288
ITGB5,486
ITGB6,68
ITGB7,224
ITGB8,214
ITGBL1,173
ITIH1,149
ITIH2,223
ITIH3,459
ITIH4,447
ITIH5,270
ITIH6,147
ITK,154
ITLN1,627
ITLN2,430
ITM2A,404
ITM2B,300
ITM2C,135
ITPA,46
ITPK1,451
ITPKA,230
ITPKB,590
ITPKC,116
ITPR1,334
ITPR2,258
ITPR3,99
ITPRID1,363
ITPRID2,155
ITPRIP,148
ITPRIPL1,157
ITPRIPL2,120
ITSN1,401
ITSN2,337
IVD,74
IVL,257
IVNS1ABP,394
IWS1,25
IYD,230
IZUMO1,105
IZUMO1R,302
IZUMO2,255
IZUMO3,383
IZUMO4,225
JADE1,98
JADE2,473
JADE3,267
JAG1,85
JAG2,328
JAGN1,115
JAK1,32
JAK2,179
JAK3,193
JAKMIP1,77
JAKMIP2,115
JAKMIP3,296
JAM2,186
JAM3,238
JAML,501
JARID2,292
JAZF1,392
JCAD,296
JCHAIN,42
JDP2,158
JHY,128
JKAMP,393
JMJD1C,66
JMJD4,76
JMJD6,205
JMJD8,314
JMY,214
JOSD1,241
JOSD2,327
JPH1,177
JPH2,340
JPH3,425
JPH4,392
JPT1,67
JPT2,200
JRK,349
JRKL,321
JSRP1,303
JTB,134
JUN,274
JUNB,257
JUND,272
JUP,97
KAAG1,111
KALRN,385
KANK1,93
KANK2,219
KANK3,109
KANK4,319
KANSL1,340
KANSL1L,348
KANSL2,67
KANSL3,323
KARS1,124
KASH5,76
KAT2A,277
KAT2B,238
KAT5,73
KAT6A,49
KAT6B,236
KAT7,173
KAT8,553
KATNA1,90
KATNAL1,56
KATNAL2,234
KATNB1,250
KATNBL1,282
KATNIP,193
KAZALD1,450
KAZN,119
KBTBD11,420
KBTBD12,132
KBTBD13,164
KBTBD2,39
KBTBD4,208
KBTBD6,179
KBTBD7,390
KBTBD8,388
KCMF1,235
KCNA1,80
KCNA10,213
KCNA2,591
KCNA3,313
KCNA4,289
KCNA5,81
KCNA6,344
KCNA7,138
KCNAB1,101
KCNAB2,163
KCNAB3,252
KCNB1,307
KCNB2,141
KCNC1,210
KCNC2,384
KCNC3,113
KCNC4,193
KCND1,300
KCND2,235
KCND3,126
KCNE1,273
KCNE2,359
KCNE3,854
KCNE4,79
KCNE5,597
KCNF1,240
KCNG1,232
KCNG2,66
KCNG3,157
KCNG4,190
KCNH1,115
KCNH2,241
KCNH3,190
KCNH4,159
KCNH5,241
KCNH6,157
KCNH7,107
KCNH8,89
KCNIP1,129
KCNIP2,437
KCNIP3,57
KCNIP4,181
KCNJ1,287
KCNJ10,78
KCNJ11,24
KCNJ13,99
KCNJ14,260
KCNJ15,3
KCNJ16,217
KCNJ2,470
KCNJ3,546
KCNJ4,213
KCNJ5,79
KCNJ5-AS1,339
KCNJ6,92
KCNJ8,205
KCNJ9,218
KCNK1,86
KCNK10,220
KCNK12,144
KCNK13,125
KCNK15,511
KCNK16,170
KCNK17,54
KCNK18,230
KCNK2,171
KCNK3,347
KCNK4,69
KCNK5,315
KCNK6,310
KCNK7,235
KCNK9,149
KCNMA1,239
KCNMB1,11
KCNMB2,498
KCNMB3,150
KCNMB4,318
KCNN1,111
KCNN2,70
KCNN3,57
KCNN4,111
KCNQ1,257
KCNQ2,129
KCNQ3,235
KCNQ4,212
KCNQ5,148
KCNRG,117
KCNS1,249
KCNS2,230
KCNS3,177
KCNT1,989
KCNT2,44
KCNU1,119
KCNV1,102
KCNV2,352
KCP,807
KCTD1,163
KCTD10,282
KCTD11,71
KCTD12,211
KCTD13,76
KCTD14,276
KCTD15,97
KCTD16,321
KCTD17,143
KCTD18,513
KCTD19,219
KCTD2,71
KCTD20,268
KCTD21,284
KCTD3,41
KCTD4,368
KCTD5,539
KCTD6,315
KCTD8,89
KCTD9,115
KDELR1,188
KDELR2,257
KDELR3,40
KDF1,86
KDM1A,60
KDM1B,198
KDM2A,391
KDM2B,402
KDM3A,188
KDM3B,230
KDM4A,42
KDM4B,279
KDM4C,190
KDM4D,293
KDM4E,116
KDM5A,205
KDM5B,69
KDM5C,228
KDM5D,299
KDM6A,310
KDM6B,266
KDM7A,108
KDM8,155
KDR,127
KDSR,200
KEAP1,53
KEL,166
KERA,230
KHDC1,120
KHDC1L,4
KHDC3L,423
KHDC4,282
KHDRBS1,142
KHDRBS2,23
KHDRBS3,301
KHK,142
KHNYN,229
KHSRP,212
KIAA0040,205
KIAA0232,451
KIAA0319,253
KIAA0319L,136
KIAA0408,101
KIAA0513,173
KIAA0586,423
KIAA0753,201
KIAA0825,146
KIAA0930,722
KIAA1143,446
KIAA1191,245
KIAA1210,198
KIAA1217,425
KIAA1328,141
KIAA1549,193
KIAA1549L,543
KIAA1586,25
KIAA1614,160
KIAA1671,301
KIAA1755,408
KIAA1958,196
KIAA2013,284
KIAA2026,298
KICS2,154
KIDINS220,105
KIF11,18
KIF12,79
KIF13A,294
KIF13B,96
KIF14,408
KIF15,276
KIF16B,26
KIF17,389
KIF18A,232
KIF18B,349
KIF19,240
KIF1A,45
KIF1B,300
KIF1C,92
KIF20A,314
KIF20B,206
KIF21A,188
KIF21B,52
KIF22,513
KIF23,4
KIF24,184
KIF25,223
KIF26A,338
KIF26B,325
KIF27,94
KIF2A,212
KIF2B,296
KIF2C,166
KIF3A,244
KIF3B,224
KIF3C,44
KIF4A,21
KIF4B,274
KIF5A,405
KIF5B,283
KIF5C,40
KIF6,181
KIF7,108
KIF9,129
KIFAP3,252
KIFBP,170
KIFC1,411
KIFC2,113
KIFC3,100
KIN,216
KIR2DL1,119
KIR2DL3,313
KIR2DL4,522
KIR2DS4,289
KIR3DL1,126
KIR3DL2,752
KIRREL1,103
KIRREL2,284
KIRREL3,64
KISS1,80
KISS1R,174
KIT,99
KITLG,352
KIZ,145
KL,372
KLB,239
KLC1,49
KLC2,90
KLC3,140
KLC4,231
KLF1,62
KLF10,542
KLF11,245
KLF12,137
KLF13,147
KLF14,256
KLF15,105
KLF16,165
KLF17,148
KLF2,203
KLF3,62
KLF4,293
KLF5,113
KLF6,120
KLF7,353
KLF8,148
KLF9,89
KLHDC1,26
KLHDC10,306
KLHDC2,378
KLHDC3,334
KLHDC4,157
KLHDC7A,184
KLHDC7B,71
KLHDC8A,39
KLHDC8B,160
KLHDC9,248
KLHL1,140
KLHL10,156
KLHL11,242
KLHL12,175
KLHL13,42
KLHL14,315
KLHL15,182
KLHL17,292
KLHL18,281
KLHL2,254
KLHL20,155
KLHL21,228
KLHL22,63
KLHL23,163
KLHL24,162
KLHL25,125
KLHL26,263
KLHL28,74
KLHL29,87
KLHL3,396
KLHL30,183
KLHL31,493
KLHL32,127
KLHL33,224
KLHL34,176
KLHL35,144
KLHL36,472
KLHL38,322
KLHL4,333
KLHL40,234
KLHL41,210
KLHL42,481
KLHL5,161
KLHL6,470
KLHL7,208
KLHL8,120
KLHL9,349
KLK1,349
KLK10,108
KLK11,637
KLK12,313
KLK13,193
KLK14,359
KLK15,239
KLK2,126
KLK3,92
KLK4,15
KLK5,87
KLK6,107
KLK7,604
KLK8,328
KLK9,339
KLKB1,541
KLLN,209
KLRB1,144
KLRC1,1076
KLRC2,278
KLRC3,87
KLRC4,560
KLRD1,748
KLRF1,264
KLRF2,250
KLRG1,192
KLRG2,81
KLRK1,347
KMO,210
KMT2A,44
KMT2B,415
KMT2C,223
KMT2D,38
KMT2E,41
KMT5A,239
KMT5B,33
KMT5C,99
KNCN,483
KNDC1,290
KNG1,130
KNL1,73
KNOP1,24
KNSTRN,325
KNTC1,269
KPNA1,446
KPNA2,401
KPNA3,337
KPNA4,131
KPNA5,96
KPNA6,23
KPNA7,129
KPNB1,77
KPRP,116
KPTN,150
KRAS,92
KRBA1,341
KRBA2,261
KRBOX1,279
KRBOX4,164
KRBOX5,61
KRCC1,61
KREMEN1,114
KREMEN2,279
KRI1,532
KRIT1,109
KRR1,172
KRT1,281
KRT10,197
KRT10-AS1,73
KRT12,198
KRT13,67
KRT14,130
KRT15,192
KRT16,296
KRT17,343
KRT18,173
KRT19,320
KRT2,348
KRT20,578
KRT222,123
KRT23,193
KRT24,140
KRT25,387
KRT26,125
KRT27,203
KRT28,314
KRT3,167
KRT31,464
KRT32,54
KRT33A,421
KRT33B,164
KRT34,749
KRT35,181
KRT36,662
KRT37,231
KRT38,169
KRT39,122
KRT4,302
KRT40,403
KRT5,223
KRT6A,642
KRT6B,329
KRT6C,440
KRT7,83
KRT71,352
KRT72,337
KRT73,3
KRT74,118
KRT75,123
KRT76,133
KRT77,141
KRT78,80
KRT79,739
KRT8,629
KRT80,144
KRT81,216
KRT82,285
KRT83,246
KRT84,139
KRT85,388
KRT86,181
KRT9,381
KRTAP1-1,405
KRTAP1-3,171
KRTAP1-4,98
KRTAP1-5,440
KRTAP10-10,209
KRTAP10-12,214
KRTAP10-3,254
KRTAP10-4,202
KRTAP10-5,97
KRTAP10-7,272
KRTAP10-8,288
KRTAP11-1,343
KRTAP12-1,134
KRTAP12-2,132
KRTAP12-3,139
KRTAP12-4,171
KRTAP13-1,218
KRTAP13-2,598
KRTAP13-3,250
KRTAP13-4,166
KRTAP15-1,310
KRTAP16-1,273
KRTAP17-1,207
KRTAP19-1,194
KRTAP19-2,170
KRTAP19-3,196
KRTAP19-4,294
KRTAP19-5,67
KRTAP19-6,23
KRTAP19-7,62
KRTAP19-8,373
KRTAP2-3,157
KRTAP2-4,189
KRTAP20-1,113
KRTAP20-2,356
KRTAP20-3,206
KRTAP21-1,428
